dataset,seed,model,v_measure,adjusted_rand_index
rai,4,potion-base-4M,0.5244840860696417,0.10338796863570658
rai,4,potion-base-8M,0.5244840860696417,0.10338796863570658
rai,4,potion-multilingual-128M,0.44224071991547337,-0.009852293299974356
rai,4,snowflake-arctic-embed-l-v2.0,0.46624952664014785,0.03989842517216515
rai,4,static-similarity-mrl-multilingual-v1,0.5507764375684316,0.1247435331574546
rai,4,text-embedding-3-large,0.5419440168295913,0.13467198167579475
rai,4,text-embedding-3-small,0.4719357379794695,0.05061955942440931
rai,4,text-embedding-ada-002,0.4415875846737779,0.0012796262072081975
rai,4,tfidf-char35,0.5519599194231871,0.1504244040838933
rai,4,xlm-roberta-base,0.4101241162665457,0.006771557185736476
rai,4,xlm-roberta-large,0.39616264171803917,-0.028291777101534635
rai,29,EmbeddingGemma-Scandi-300m,0.8016553291962463,0.45382770327241895
rai,29,LaBSE,0.7644471403416886,0.3766444810748608
rai,29,M2V_base_glove,0.45557704625540624,-0.04975244161698183
rai,29,M2V_base_glove_subword,0.5530622581238609,0.02648558368495077
rai,29,M2V_base_output,0.5530622581238609,0.02648558368495077
rai,29,Qwen3-Embedding-0.6B,0.5614194312171543,0.049378674903709785
rai,29,Qwen3-Embedding-Scandi-0.6B,0.6390288524752539,0.12120365201901001
rai,29,bge-m3,0.7081407555571402,0.2727518945873376
rai,29,dfm-sentence-encoder-large,0.6411396741583547,0.14389891912505037
rai,29,jaccard-binary,0.49375439133094023,-0.045508087201125175
rai,29,m2v-dfm-large,0.7141035153634334,0.33719225519437845
rai,29,mmBERTscandi-base-embedding,0.6436564825819763,0.13882672944869046
rai,29,model2vecdk,0.6867363449695362,0.22557697529188164
rai,29,model2vecdk-stem,0.6390288524752539,0.12120365201901001
rai,29,multilingual-e5-base,0.7217232146861536,0.2957235101500227
rai,29,multilingual-e5-large,0.7081407555571402,0.2727518945873376
rai,29,multilingual-e5-large-instruct,0.7262772479963839,0.34389451072523874
rai,29,multilingual-e5-small,0.6409091982097772,0.12086352750909712
rai,29,mxbai-embed-large-v1,0.6105050127776558,0.11370593566771967
rai,29,nb-sbert-base,0.6789667365985685,0.18737328094233385
rai,29,paraphrase-multilingual-MiniLM-L12-v2,0.7770860942768252,0.3791202823784958
rai,29,paraphrase-multilingual-mpnet-base-v2,0.7770860942768252,0.3791202823784958
rai,29,potion-base-2M,0.5910496388752522,0.0820889144389063
rai,29,potion-base-4M,0.6037375714525504,0.0904106323380416
rai,29,potion-base-8M,0.6037375714525504,0.0904106323380416
rai,29,potion-multilingual-128M,0.5953888853464612,0.09468227063259885
rai,29,snowflake-arctic-embed-l-v2.0,0.7081407555571402,0.2727518945873376
rai,29,static-similarity-mrl-multilingual-v1,0.5910496388752522,0.0820889144389063
rai,29,text-embedding-3-large,0.7441728225459298,0.354319775443004
rai,29,text-embedding-3-small,0.5813507653025539,0.06970405569251878
rai,29,text-embedding-ada-002,0.7081407555571402,0.2727518945873376
rai,29,tfidf-char35,0.6750558790039685,0.20749117975483022
rai,29,xlm-roberta-base,0.6093933055440012,0.07780832536188079
rai,29,xlm-roberta-large,0.5091137549666307,-0.03651604977991868
rai,7,EmbeddingGemma-Scandi-300m,0.7523427939029064,0.2152917505030181
rai,7,LaBSE,0.6816913425178486,0.04158790170132325
rai,7,M2V_base_glove,0.6255975519928133,-0.018867924528301883
rai,7,M2V_base_glove_subword,0.5547943746436504,-0.07301587301587302
rai,7,M2V_base_output,0.5861398506542489,-0.031746031746031744
rai,7,Qwen3-Embedding-0.6B,0.6017293577728695,-0.04331210191082802
rai,7,Qwen3-Embedding-Scandi-0.6B,0.6957670341262344,0.05835010060362173
rai,7,bge-m3,0.7102845140864147,0.11531190926275993
rai,7,dfm-sentence-encoder-large,0.5861398506542489,-0.031746031746031744
rai,7,jaccard-binary,0.5861398506542489,-0.031746031746031744
rai,7,m2v-dfm-large,0.7523427939029064,0.2152917505030181
rai,7,mmBERTscandi-base-embedding,0.6703677481365482,0.0502283105022831
rai,7,model2vecdk,0.7011816891912446,0.0962566844919786
rai,7,model2vecdk-stem,0.7240549140145704,0.13682092555331993
rai,7,multilingual-e5-base,0.6723867067296335,0.026737967914438502
rai,7,multilingual-e5-large,0.6114114845018601,-0.0684931506849315
rai,7,multilingual-e5-large-instruct,0.7451331510935212,0.21079258010118043
rai,7,multilingual-e5-small,0.6674791542378985,-0.020120724346076455
rai,7,mxbai-embed-large-v1,0.628687634760617,-0.05227655986509275
rai,7,nb-sbert-base,0.6408896163192043,-0.0091324200913242
rai,7,paraphrase-multilingual-MiniLM-L12-v2,0.6320568475800361,0.006369426751592359
rai,7,paraphrase-multilingual-mpnet-base-v2,0.6320568475800361,0.006369426751592359
rai,7,potion-base-2M,0.6245049993807161,-0.10586011342155009
rai,7,potion-base-4M,0.6245049993807161,-0.10586011342155009
rai,7,potion-base-8M,0.6530981709492822,-0.03213610586011342
rai,7,potion-multilingual-128M,0.7523427939029064,0.2152917505030181
rai,7,snowflake-arctic-embed-l-v2.0,0.7875666365760783,0.3048128342245989
rai,7,static-similarity-mrl-multilingual-v1,0.5547943746436504,-0.07301587301587302
rai,7,text-embedding-3-large,0.7523427939029064,0.2152917505030181
rai,7,text-embedding-3-small,0.7011816891912446,0.0962566844919786
rai,7,text-embedding-ada-002,0.6530981709492825,-0.03213610586011342
rai,7,tfidf-char35,0.7523427939029063,0.2152917505030181
rai,7,xlm-roberta-base,0.6286876347606172,-0.05227655986509275
rai,7,xlm-roberta-large,0.628687634760617,-0.05227655986509275
rai,22,EmbeddingGemma-Scandi-300m,0.5390014790596731,-0.017793594306049824
rai,22,LaBSE,0.647505900024762,0.16725978647686834
rai,22,M2V_base_glove,0.50982541854248,0.029980013324450366
rai,22,M2V_base_glove_subword,0.5216335432541269,0.05997130559540889
rai,22,M2V_base_output,0.5216335432541269,0.05997130559540889
rai,22,Qwen3-Embedding-0.6B,0.6291313514513268,0.16725978647686832
rai,22,Qwen3-Embedding-Scandi-0.6B,0.5991188562259342,0.08904109589041095
rai,22,bge-m3,0.5709738783469087,0.05536332179930796
rai,22,dfm-sentence-encoder-large,0.6455235850355384,0.181545636242505
rai,22,jaccard-binary,0.5469672806765569,0.0599713055954089
rai,22,m2v-dfm-large,0.7753429126824505,0.398576512455516
rai,22,mmBERTscandi-base-embedding,0.5860279333784075,0.10857142857142857
rai,22,model2vecdk,0.7770743656711234,0.43124999999999997
rai,22,model2vecdk-stem,0.7202087489715707,0.32784090909090907
rai,22,multilingual-e5-base,0.5855465115730796,0.05467468562055768
rai,22,multilingual-e5-large,0.5925993022162449,0.10609037328094302
rai,22,multilingual-e5-large-instruct,0.6219070202815598,0.1507858546168959
rai,22,multilingual-e5-small,0.5815372871740265,0.061394891944990176
rai,22,mxbai-embed-large-v1,0.6435540162940724,0.19548133595284872
rai,22,nb-sbert-base,0.6915611728690951,0.2761363636363636
rai,22,paraphrase-multilingual-MiniLM-L12-v2,0.5815372871740268,0.061394891944990176
rai,22,paraphrase-multilingual-mpnet-base-v2,0.565638773219728,0.048931116389548696
rai,22,potion-base-2M,0.5216335432541269,0.05997130559540889
rai,22,potion-base-4M,0.5003125167715596,0.0062998740025199465
rai,22,potion-base-8M,0.5003125167715596,0.0062998740025199465
rai,22,potion-multilingual-128M,0.5544800785955343,0.04102371095220173
rai,22,snowflake-arctic-embed-l-v2.0,0.5815372871740266,0.061394891944990176
rai,22,static-similarity-mrl-multilingual-v1,0.5216335432541269,0.05997130559540889
rai,22,text-embedding-3-large,0.6313889179771723,0.13408304498269896
rai,22,text-embedding-3-small,0.5551219871990244,0.037258509659613616
rai,22,text-embedding-ada-002,0.5923229773297016,0.12095758084838303
rai,22,tfidf-char35,0.6680456600425774,0.2328767123287671
rai,22,xlm-roberta-base,0.6468188242156552,0.14801604993312528
rai,22,xlm-roberta-large,0.628673206891581,0.14377117049303728
welfare,10,EmbeddingGemma-Scandi-300m,0.7902736853200708,0.3656609195402299
welfare,10,LaBSE,0.6920041591172212,0.1664254542215889
welfare,10,M2V_base_glove,0.559299547273267,-0.015108471074380167
welfare,10,M2V_base_glove_subword,0.5862445198755393,0.036371003800581274
welfare,10,M2V_base_output,0.4821677636592956,-0.03951719576719576
welfare,10,Qwen3-Embedding-0.6B,0.64764750321912,0.09184984299172139
welfare,10,Qwen3-Embedding-Scandi-0.6B,0.7221974897451577,0.2320402298850575
welfare,10,bge-m3,0.7393613235323213,0.26099057950328286
welfare,10,dfm-sentence-encoder-large,0.6526404061066999,0.10680882903105125
welfare,10,jaccard-binary,0.5174751413247898,0.0028108465608465607
welfare,10,m2v-dfm-large,0.7470129455439645,0.28530092592592593
welfare,10,mmBERTscandi-base-embedding,0.6272878332472025,0.0785024154589372
welfare,10,model2vecdk,0.7622027803884794,0.31605138938368366
welfare,10,model2vecdk-stem,0.6710023111362586,0.13217242363688267
welfare,10,multilingual-e5-base,0.7515946040367092,0.2963207391519551
welfare,10,multilingual-e5-large,0.728470603606602,0.253217290876093
welfare,10,multilingual-e5-large-instruct,0.7293068403099093,0.24847384919980203
welfare,10,multilingual-e5-small,0.7221974897451577,0.2320402298850575
welfare,10,mxbai-embed-large-v1,0.698284024012152,0.18911335578002245
welfare,10,nb-sbert-base,0.675685861838181,0.14870689655172414
welfare,10,paraphrase-multilingual-MiniLM-L12-v2,0.6909169592203637,0.15620094191522763
welfare,10,paraphrase-multilingual-mpnet-base-v2,0.7542310653517099,0.31537356321839083
welfare,10,potion-base-2M,0.5338502472131731,-0.044550619834710745
welfare,10,potion-base-4M,0.5338502472131732,-0.044550619834710745
welfare,10,potion-base-8M,0.5338502472131732,-0.044550619834710745
welfare,10,potion-multilingual-128M,0.7070190765831093,0.2006269592476489
welfare,10,snowflake-arctic-embed-l-v2.0,0.7970063681936164,0.3872710773799703
welfare,10,static-similarity-mrl-multilingual-v1,0.5348347550325916,-0.012631334981458589
welfare,10,text-embedding-3-large,0.8167031113070897,0.4499799608122551
welfare,10,text-embedding-3-small,0.6935044133757208,0.17642021124750212
welfare,10,text-embedding-ada-002,0.7970063681936164,0.3872710773799703
welfare,10,tfidf-char35,0.7487534360751255,0.31081893480584255
welfare,10,xlm-roberta-base,0.570628817643682,0.017949380165289255
welfare,10,xlm-roberta-large,0.570628817643682,0.017949380165289255
welfare,7,EmbeddingGemma-Scandi-300m,0.7334184255271651,0.3443876651982379
welfare,7,LaBSE,0.701390837634222,0.26902756115857246
welfare,7,M2V_base_glove,0.48032983106985416,-0.05741090686564977
welfare,7,M2V_base_glove_subword,0.44086524666227067,-0.1381598729229246
welfare,7,M2V_base_output,0.5559152909726153,-0.014435834348915816
welfare,7,Qwen3-Embedding-0.6B,0.7130954760903774,0.3087868449887707
welfare,7,Qwen3-Embedding-Scandi-0.6B,0.6882697773925043,0.2576151667533668
welfare,7,bge-m3,0.7571290519370565,0.40791547185409077
welfare,7,dfm-sentence-encoder-large,0.4466918187316299,-0.09077275459875499
welfare,7,jaccard-binary,0.5156021684631213,-0.024665314926103174
welfare,7,m2v-dfm-large,0.8083935436444085,0.47487007344965104
welfare,7,mmBERTscandi-base-embedding,0.6706651037232132,0.21493602163013972
welfare,7,model2vecdk,0.690145548260341,0.18311172589581992
welfare,7,model2vecdk-stem,0.7050047915031079,0.2060761063318608
welfare,7,multilingual-e5-base,0.6706651037232132,0.21493602163013972
welfare,7,multilingual-e5-large,0.7428609763373422,0.374554129980339
welfare,7,multilingual-e5-large-instruct,0.8172425240544963,0.5402361207987807
welfare,7,multilingual-e5-small,0.7034341632173057,0.28198766519823787
welfare,7,mxbai-embed-large-v1,0.6768228558787943,0.19825443615975955
welfare,7,nb-sbert-base,0.690145548260341,0.18311172589581992
welfare,7,paraphrase-multilingual-MiniLM-L12-v2,0.764694438292687,0.40165638766519823
welfare,7,paraphrase-multilingual-mpnet-base-v2,0.7878077180271013,0.47071740422124053
welfare,7,potion-base-2M,0.5603096927827229,-0.03574975173783515
welfare,7,potion-base-4M,0.5070945589917475,-0.059666088583412547
welfare,7,potion-base-8M,0.6053473099462584,0.058071884927008606
welfare,7,potion-multilingual-128M,0.7018606740243385,0.2430195599972024
welfare,7,snowflake-arctic-embed-l-v2.0,0.8036645471058688,0.5002292490732898
welfare,7,static-similarity-mrl-multilingual-v1,0.4466918187316299,-0.09077275459875499
welfare,7,text-embedding-3-large,0.7166105174768733,0.2919563058589871
welfare,7,text-embedding-3-small,0.7646944382926868,0.40165638766519823
welfare,7,text-embedding-ada-002,0.718597267199671,0.3169758973469742
welfare,7,tfidf-char35,0.701390837634222,0.26902756115857246
welfare,7,xlm-roberta-base,0.523177789546123,-0.06136724229115409
welfare,7,xlm-roberta-large,0.5255371993573501,-0.06864580623424699
rai,26,EmbeddingGemma-Scandi-300m,0.6597658463412491,0.25199761478831245
rai,26,LaBSE,0.5844681825083367,0.09134237972412246
rai,26,M2V_base_glove,0.579807911253047,0.1248202670318384
rai,26,M2V_base_glove_subword,0.563966275650849,0.07817638266068759
rai,26,M2V_base_output,0.5172486419807812,0.04900971599402092
rai,26,Qwen3-Embedding-0.6B,0.5253438109603106,-0.01368515205724508
rai,26,Qwen3-Embedding-Scandi-0.6B,0.5660345364940983,0.024375
rai,26,bge-m3,0.49470803822529064,-0.02998972954467648
rai,26,dfm-sentence-encoder-large,0.5509022947058392,0.033515919205751456
rai,26,jaccard-binary,0.4729472041880111,0.027179487179487177
rai,26,m2v-dfm-large,0.6006327932448028,0.08418179336699877
rai,26,mmBERTscandi-base-embedding,0.5928482942322073,0.0875046904315197
rai,26,model2vecdk,0.5419737272101501,0.02448231920993947
rai,26,model2vecdk-stem,0.5756079797091427,0.047773914993832
rai,26,multilingual-e5-base,0.5236136547724982,0.000445053064019171
rai,26,multilingual-e5-large,0.5676959912879738,0.03918015102481122
rai,26,multilingual-e5-large-instruct,0.5785396509035423,0.08561175283166984
rai,26,multilingual-e5-small,0.5224353431129423,-0.03363238757429629
rai,26,mxbai-embed-large-v1,0.5390393573541481,-0.015625
rai,26,nb-sbert-base,0.536694190065986,0.0175046904315197
rai,26,paraphrase-multilingual-MiniLM-L12-v2,0.5596886438016137,0.042326758780719335
rai,26,paraphrase-multilingual-mpnet-base-v2,0.5106499216975421,-0.025631929046563195
rai,26,potion-base-2M,0.5242085621176611,0.02448231920993947
rai,26,potion-base-4M,0.5172486419807812,0.04900971599402092
rai,26,potion-base-8M,0.5172486419807812,0.04900971599402092
rai,26,potion-multilingual-128M,0.5510830354039976,0.047773914993832
rai,26,snowflake-arctic-embed-l-v2.0,0.5236136547724982,0.000445053064019171
rai,26,static-similarity-mrl-multilingual-v1,0.5612589957326333,0.05508199416382393
rai,26,text-embedding-3-large,0.5253438109603106,-0.01368515205724508
rai,26,text-embedding-3-small,0.5887607393154681,0.07392680097036178
rai,26,text-embedding-ada-002,0.5236136547724982,0.000445053064019171
rai,26,tfidf-char35,0.5916141815273006,0.07125000000000001
rai,26,xlm-roberta-base,0.4357168427750183,-0.1037037037037037
rai,26,xlm-roberta-large,0.5121738180806077,-0.02966740576496674
rai,24,EmbeddingGemma-Scandi-300m,0.6510808181747711,0.12936639674256944
rai,24,LaBSE,0.6442004885977219,0.12356965174129353
rai,24,M2V_base_glove,0.5330591521515048,-0.005316630203494467
rai,24,M2V_base_glove_subword,0.5339509325422529,0.042791168916849275
rai,24,M2V_base_output,0.6062331940029106,0.12405005241090147
rai,24,Qwen3-Embedding-0.6B,0.6102203930157012,0.07719843085975808
rai,24,Qwen3-Embedding-Scandi-0.6B,0.6577924508602477,0.18881004630659023
rai,24,bge-m3,0.6078882276576395,0.05632640334546922
rai,24,dfm-sentence-encoder-large,0.5505129454276274,0.038461538461538464
rai,24,jaccard-binary,0.49477586540227264,-0.01504140402916821
rai,24,m2v-dfm-large,0.6206230158189474,0.07440920398009951
rai,24,mmBERTscandi-base-embedding,0.6725295366121913,0.22033506108848575
rai,24,model2vecdk,0.665734673342931,0.1605976647536117
rai,24,model2vecdk-stem,0.6484640183260554,0.11507224926232697
rai,24,multilingual-e5-base,0.6099039972997742,0.04792014920218277
rai,24,multilingual-e5-large,0.6121224266942686,0.09112895975065183
rai,24,multilingual-e5-large-instruct,0.6743533343972541,0.19440298507462686
rai,24,multilingual-e5-small,0.6861795144497933,0.19528943902739665
rai,24,mxbai-embed-large-v1,0.5357990933309411,-0.043692415946522414
rai,24,nb-sbert-base,0.6512651626029231,0.13566208468605376
rai,24,paraphrase-multilingual-MiniLM-L12-v2,0.613789607605399,0.100104821802935
rai,24,paraphrase-multilingual-mpnet-base-v2,0.6354207302949392,0.0995777621393385
rai,24,potion-base-2M,0.5551043537292464,0.04933548560667205
rai,24,potion-base-4M,0.6165223826820005,0.13827289533684525
rai,24,potion-base-8M,0.5841501842143559,0.09453616352201258
rai,24,potion-multilingual-128M,0.6414662960445966,0.11669776119402984
rai,24,snowflake-arctic-embed-l-v2.0,0.6554727282943681,0.1356937771289914
rai,24,static-similarity-mrl-multilingual-v1,0.5339509325422529,0.042791168916849275
rai,24,text-embedding-3-large,0.6239227766655767,0.11249189126204136
rai,24,text-embedding-3-small,0.5770512829693257,0.02070480008822976
rai,24,text-embedding-ada-002,0.613347918598093,0.06509500351864883
rai,24,tfidf-char35,0.6732427892251421,0.23015691057656154
rai,24,xlm-roberta-base,0.5912751069012467,0.030612244897959183
rai,24,xlm-roberta-large,0.5607592719285761,0.06234911218226013
rai,17,EmbeddingGemma-Scandi-300m,0.7138546120446436,0.27526132404181186
rai,17,LaBSE,0.6831010783790067,0.19823788546255505
rai,17,M2V_base_glove,0.6250533737232891,0.10526315789473684
rai,17,M2V_base_glove_subword,0.5767319512807944,0.08312342569269521
rai,17,M2V_base_output,0.5767319512807944,0.08312342569269521
rai,17,Qwen3-Embedding-0.6B,0.6357198260509027,0.12236286919831224
rai,17,Qwen3-Embedding-Scandi-0.6B,0.6170131172325499,0.08949416342412451
rai,17,bge-m3,0.6544231651449999,0.1513353115727003
rai,17,dfm-sentence-encoder-large,0.5073474875517276,-0.050505050505050504
rai,17,jaccard-binary,0.4795606298239895,-0.04785894206549118
rai,17,m2v-dfm-large,0.6162167897806656,0.057971014492753624
rai,17,mmBERTscandi-base-embedding,0.5724205567233699,0.012658227848101264
rai,17,model2vecdk,0.6361500653754592,0.1393728222996516
rai,17,model2vecdk-stem,0.5655984892389302,0.07418397626112759
rai,17,multilingual-e5-base,0.6361500653754592,0.1393728222996516
rai,17,multilingual-e5-large,0.6361500653754592,0.1393728222996516
rai,17,multilingual-e5-large-instruct,0.6335603693241278,0.10526315789473684
rai,17,multilingual-e5-small,0.6205490528479629,0.08370044052863436
rai,17,mxbai-embed-large-v1,0.5579970273169194,-0.030837004405286344
rai,17,nb-sbert-base,0.6772249662847918,0.21052631578947367
rai,17,paraphrase-multilingual-MiniLM-L12-v2,0.6333374946026531,0.1513353115727003
rai,17,paraphrase-multilingual-mpnet-base-v2,0.7138546120446436,0.27526132404181186
rai,17,potion-base-2M,0.5767319512807944,0.08312342569269521
rai,17,potion-base-4M,0.5866841597812769,0.07418397626112759
rai,17,potion-base-8M,0.552930288199434,0.03703703703703704
rai,17,potion-multilingual-128M,0.6772249662847919,0.21052631578947367
rai,17,snowflake-arctic-embed-l-v2.0,0.6688341390297061,0.18466898954703834
rai,17,static-similarity-mrl-multilingual-v1,0.6253176120091968,0.1486146095717884
rai,17,text-embedding-3-large,0.7138546120446436,0.27526132404181186
rai,17,text-embedding-3-small,0.6652601007479142,0.15789473684210525
rai,17,text-embedding-ada-002,0.7008868951812087,0.2631578947368421
rai,17,tfidf-char35,0.6636300011905836,0.19823788546255505
rai,17,xlm-roberta-base,0.6335603693241278,0.10526315789473684
rai,17,xlm-roberta-large,0.6291228743854462,0.14007782101167315
rai,5,EmbeddingGemma-Scandi-300m,0.7134481640146637,0.2854236311960836
rai,5,LaBSE,0.693938598743091,0.32273035435739994
rai,5,M2V_base_glove,0.44170307410989706,-0.07419127988748242
rai,5,M2V_base_glove_subword,0.4541604777109689,-0.02791815935618569
rai,5,M2V_base_output,0.4541604777109689,-0.02791815935618569
rai,5,Qwen3-Embedding-0.6B,0.6332346312178536,0.18156606443050496
rai,5,Qwen3-Embedding-Scandi-0.6B,0.6484572921498888,0.1921768707482993
rai,5,bge-m3,0.5878575705691858,0.10950747058659659
rai,5,dfm-sentence-encoder-large,0.6484457817262792,0.21533178633830685
rai,5,jaccard-binary,0.449477683530379,-0.01819017599159443
rai,5,m2v-dfm-large,0.5503189857460256,0.01699069485922566
rai,5,mmBERTscandi-base-embedding,0.6504982680853657,0.20955590800951626
rai,5,model2vecdk,0.6642108485846923,0.20988696894894115
rai,5,model2vecdk-stem,0.6262069712419681,0.1267470393683986
rai,5,multilingual-e5-base,0.712634423421717,0.29961340206185566
rai,5,multilingual-e5-large,0.6837704672757372,0.26868556701030927
rai,5,multilingual-e5-large-instruct,0.7105357966213304,0.3243661100803958
rai,5,multilingual-e5-small,0.6605025413511476,0.24308317435681875
rai,5,mxbai-embed-large-v1,0.5199954124223111,-0.04542302357836338
rai,5,nb-sbert-base,0.7317406989033644,0.3933333333333333
rai,5,paraphrase-multilingual-MiniLM-L12-v2,0.6448480450673357,0.242250833418455
rai,5,paraphrase-multilingual-mpnet-base-v2,0.6677056611897063,0.2712095621670781
rai,5,potion-base-2M,0.5168816117349612,-0.004081531414839027
rai,5,potion-base-4M,0.5431672065344979,0.03633417297315174
rai,5,potion-base-8M,0.5431672065344979,0.03633417297315174
rai,5,potion-multilingual-128M,0.6841586722399833,0.26228990269177305
rai,5,snowflake-arctic-embed-l-v2.0,0.7219763429181488,0.358529877030431
rai,5,static-similarity-mrl-multilingual-v1,0.5431577299564534,0.04673869944488501
rai,5,text-embedding-3-large,0.7442177776220147,0.41520857782993703
rai,5,text-embedding-3-small,0.6004524608830162,0.11333333333333334
rai,5,text-embedding-ada-002,0.6633412571521278,0.209164621785981
rai,5,tfidf-char35,0.636382416995499,0.16795583057718982
rai,5,xlm-roberta-base,0.6166747988182605,0.1565201349356947
rai,5,xlm-roberta-large,0.5449193559100192,0.031717991258191996
rai,21,EmbeddingGemma-Scandi-300m,0.7100594530144404,0.22844292803970223
rai,21,LaBSE,0.7127776042051228,0.22401433691756273
rai,21,M2V_base_glove,0.6184284913198685,0.08784284655300223
rai,21,M2V_base_glove_subword,0.5893377565714415,0.08585677402500327
rai,21,M2V_base_output,0.6243938540568612,0.13344125864238437
rai,21,Qwen3-Embedding-0.6B,0.6300442166707891,0.09496191135734072
rai,21,Qwen3-Embedding-Scandi-0.6B,0.6419550745089858,0.11882696926013825
rai,21,bge-m3,0.6858741971495745,0.19587468982630274
rai,21,dfm-sentence-encoder-large,0.5540101259445338,0.02673501321880981
rai,21,jaccard-binary,0.5204768550623096,-0.007957033332479184
rai,21,m2v-dfm-large,0.6784037891698396,0.1795235439888395
rai,21,mmBERTscandi-base-embedding,0.6260176770815604,0.13222462564787807
rai,21,model2vecdk,0.7443935107863426,0.32237539766702017
rai,21,model2vecdk-stem,0.6682932052436863,0.1512358482738854
rai,21,multilingual-e5-base,0.7019663036280148,0.2186880348504583
rai,21,multilingual-e5-large,0.7019663036280148,0.2186880348504583
rai,21,multilingual-e5-large-instruct,0.7524226508535102,0.33807374104459165
rai,21,multilingual-e5-small,0.6667408790191609,0.18048078460636424
rai,21,mxbai-embed-large-v1,0.6158877807098099,0.0894683571276369
rai,21,nb-sbert-base,0.7100594530144404,0.22844292803970223
rai,21,paraphrase-multilingual-MiniLM-L12-v2,0.658357881480522,0.1415702787697884
rai,21,paraphrase-multilingual-mpnet-base-v2,0.658357881480522,0.1415702787697884
rai,21,potion-base-2M,0.5834443089793704,0.0852483540259806
rai,21,potion-base-4M,0.5412089497683911,0.038732770595149055
rai,21,potion-base-8M,0.530159753827345,0.016304996590691054
rai,21,potion-multilingual-128M,0.665955297062705,0.14396654719235363
rai,21,snowflake-arctic-embed-l-v2.0,0.6772840712683481,0.17257085020242913
rai,21,static-similarity-mrl-multilingual-v1,0.612591601904382,0.12089966876803077
rai,21,text-embedding-3-large,0.7019663036280148,0.2186880348504583
rai,21,text-embedding-3-small,0.6599614155369651,0.12985977638694268
rai,21,text-embedding-ada-002,0.6419550745089859,0.11882696926013825
rai,21,tfidf-char35,0.6356605814334952,0.15089813975800864
rai,21,xlm-roberta-base,0.6419550745089858,0.11882696926013825
rai,21,xlm-roberta-large,0.5741061191818924,0.05499116794428621
rai,14,EmbeddingGemma-Scandi-300m,0.6666229407078579,0.13515016685205783
rai,14,LaBSE,0.700590311040483,0.17930928152944803
rai,14,M2V_base_glove,0.6477756598781512,0.09984592711682744
rai,14,M2V_base_glove_subword,0.5559143967007232,0.012833243064331708
rai,14,M2V_base_output,0.5534263201634348,-0.0803030303030303
rai,14,Qwen3-Embedding-0.6B,0.6058087734687825,-0.005978865406006673
rai,14,Qwen3-Embedding-Scandi-0.6B,0.7459224365323246,0.30099639342258083
rai,14,bge-m3,0.655920576403797,0.09696969696969697
rai,14,dfm-sentence-encoder-large,0.5291325297456728,-0.01334476740687248
rai,14,jaccard-binary,0.5360030369387971,-0.00909551846524767
rai,14,m2v-dfm-large,0.5927058812764365,-0.01475001656773363
rai,14,mmBERTscandi-base-embedding,0.686081211987053,0.16101228681459745
rai,14,model2vecdk,0.6058087734687825,-0.005978865406006673
rai,14,model2vecdk-stem,0.5775686080799627,-0.030303030303030304
rai,14,multilingual-e5-base,0.6440046101211245,0.052391235884284876
rai,14,multilingual-e5-large,0.6693396484708948,0.10120574076573537
rai,14,multilingual-e5-large-instruct,0.6539455415457132,0.10454545454545455
rai,14,multilingual-e5-small,0.6685411068021332,0.10874747845222812
rai,14,mxbai-embed-large-v1,0.6424306377298936,0.08539009912238349
rai,14,nb-sbert-base,0.6682596587889109,0.13078568926505535
rai,14,paraphrase-multilingual-MiniLM-L12-v2,0.6443639233944711,0.07604116371761009
rai,14,paraphrase-multilingual-mpnet-base-v2,0.6253426029983353,0.059929047659809206
rai,14,potion-base-2M,0.5695028919428933,-0.017794504530838938
rai,14,potion-base-4M,0.5795436429380463,-0.03787878787878788
rai,14,potion-base-8M,0.5688101458819965,-0.06949454211517889
rai,14,potion-multilingual-128M,0.5429811248229792,-0.11489013225785073
rai,14,snowflake-arctic-embed-l-v2.0,0.6100575175040823,0.021028180206614094
rai,14,static-similarity-mrl-multilingual-v1,0.618291562916755,0.08021267715910776
rai,14,text-embedding-3-large,0.6473053690488451,0.10454545454545455
rai,14,text-embedding-3-small,0.6477756598781512,0.09984592711682744
rai,14,text-embedding-ada-002,0.6231937296670964,0.06343624275972265
rai,14,tfidf-char35,0.629490912640073,0.05149239896180942
rai,14,xlm-roberta-base,0.5483204617516788,-0.0342789598108747
rai,14,xlm-roberta-large,0.5559143967007234,0.012833243064331708
rai,19,EmbeddingGemma-Scandi-300m,0.8625593835819956,0.5828877005347594
rai,19,LaBSE,0.6723867067296333,0.026737967914438502
rai,19,M2V_base_glove,0.5410743781585359,-0.14267515923566879
rai,19,M2V_base_glove_subword,0.6174853266648473,0.009523809523809525
rai,19,M2V_base_output,0.6017293577728693,-0.04331210191082802
rai,19,Qwen3-Embedding-0.6B,0.716021772010295,0.14502529510961215
rai,19,Qwen3-Embedding-Scandi-0.6B,0.6408896163192043,-0.0091324200913242
rai,19,bge-m3,0.716021772010295,0.14502529510961215
rai,19,dfm-sentence-encoder-large,0.7160217720102952,0.14502529510961215
rai,19,jaccard-binary,0.6174853266648473,0.009523809523809525
rai,19,m2v-dfm-large,0.86549431345625,0.5291750503018109
rai,19,mmBERTscandi-base-embedding,0.5659779404897175,-0.1320754716981132
rai,19,model2vecdk,0.6174853266648473,0.009523809523809525
rai,19,model2vecdk-stem,0.8302727206699841,0.5291750503018109
